asset_id,asset_name,display_name,description,image,wide_image
-1328635296,DA_OI_Outfit_JetPilot_Color_Green,Green,,images/Game/Pioneer/Items/Characters/Skins/Outfit/JetPilot/MI_CharacterColorSchemeIcon_Outfit_JetPilot_Color_Green.png,
-1328608435,DA_Inventory_LF_Raider_T4_Revival,,,,
-1328409862,DA_Inventory_LF_Rookie_ContainerSlot_Backpack,Backpack,,,
-1328258283,DA_Inventory_LF_Transport_ContainerItem_Melee,Melee,,,
-1327748783,DA_OI_Outfit_Recruit_Headgear_On,On,,,
-1327579751,DA_OI_Outfit_Goalie_Shirt_Off,Off,,,
-1324415871,DA_Inventory_LF_Combat_T3_Aggressive_ContainerItem_Melee,Melee,,,
-1322939397,DA_PurchasableOffer_SurgeonTechToggle,Surgeon,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Skins/PurchasableOffer_Nurse_1-1_Tech.png,
-1322190868,DA_OI_Outfit_AbandonedAstronaut_Headgear_On,On,,,
-1322084093,DA_Item_Salvage_FlashlightBroken_01,Broken Flashlight,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/FlashlightBroken_01/T_UI_Icon_Salvage_FlashlightBroken_01.png,
-1321668255,DA_QuestArea_Spaceport_HiddenBunker_FloodedCellar,Bunker Interior,Bunker Interior,,
-1321448490,DA_PurchasableOffer_Skin_TheVestOutfit_04,Angler Golden Olive,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Skins/Vest_YellowGreen.png,
-1320735319,DA_Inventory_LF_Looting_T2_ContainerItem_Weapon1,Primary Weapon,,,
-1319586461,DA_Persistence_QuestImage_TrialsDamageLeapers,,,images/Game/Pioneer/UI/Assets/Images/Quests/Trials/T_UI_TrialsDamageLeapers.png,
-1319203648,DA_OI_BackpackContainer_Cartographer,Cartographer,,images/Game/Pioneer/Items/Characters/Skins/BackpackContainer/Cartographer/T_UI_Icon_BackpackContainer_Cartographer.png,
-1319161422,DA_OI_Outfit_Driftcoat_Color,Color,,,
-1318412075,DA_Item_Throwable_Glowstick_Green,Green Light Stick,A throwable chemical light that illuminates the area around it.,images/Game/Pioneer/Items/Throwable/Glowstick_Green/T_UI_Icon_Throwable_Glowstick_Green.png,
-1314674456,DA_Inventory_ExpeditionStashContainer_T02,Stash,,,
-1314226718,DA_InteractionQuest_DeadEndRecording,,,,
-1312514449,DA_OI_Outfit_Bomber_Gasmask,Gas Mask,,,
-1312336194,DA_QuestArea_POI_TheDam_SouthSwampOutpost,South Swamp Outpost,South Swamp Outpost,,
-1312224726,DA_OI_Outfit_Huntsman_Color_GreenCamo,Green Camo,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Huntsman/MI_CharacterColorSchemeIcon_Outfit_Huntsman_Color_GreenCamo.png,
-1312166725,DA_Item_RecycleStation_01,Recycle Station,"Breaks things down, allowing you to repurpose the materials to suit your needs.",images/Game/Pioneer/Items/ChamberStations/RecycleStation_01/T_UI_Icon_RecycleStation_01.png,
-1311527696,DA_EnemyType_ChonkPlatform_Mortar,Bombardier,,images/Game/Pioneer/UI/Assets/Enemies/T_UI_Ping_Enemy_Bombardier.png,images/Game/Pioneer/UI/Assets/Images/ARC/T_UI_Bombardier.png
-1311488653,DA_Item_Salvage_RustedWeapon,Unusable Weapon,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/RustedWeapon/T_UI_Icon_Salvage_RustedWeapon.png,
-1310986995,DA_InteractQuest_Groundbreaking1_3,,,,
-1310524160,DA_OI_Outfit_Shroud_Color_Red,Crimson Flare,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Shroud/MI_CharacterColorSchemeIcon_Outfit_Shroud_Color_Red.png,
-1309364601,DA_OI_Outfit_MotoRacer_Headgear_On,On,,,
-1308842721,DA_PurchasableOffer_Skin_CasualPilotOutfit_03,Aviator Dusted Cream,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Skins/CasualPilot_WhiteTeal.png,
-1308743306,DA_OI_Outfit_GrandRacer_Headgear,Headgear,,,
-1308477264,DA_Emote_Metal,Horns,,images/Game/Pioneer/Items/Emotes/Metal/T_UI_Icon_Emote_Metal.png,
-1307209689,DA_Persistence_KineticLeapGadget,Deprecated Data,Deprecated Data,images/Game/Pioneer/Core/UI/UI_Elements/Icons/Items/T_UI_Icon-KineticLeap.png,
-1302452813,DA_OI_Hair_DreadsSidecut,Sidecut Dreads,,images/Game/Pioneer/Items/Characters/Skins/Hair/DreadsSidecut/T_UI_Icon_Hair_DreadsSidecut.png,
-1302027751,DA_Inventory_LF_Looting_T3_Cautious,,,,
-1301807680,DA_Persistence_GenericMedia_Celeste_Square,,,images/Game/Pioneer/UI/Assets/Images/Codex/WithinEntry/T_UI_Celeste_Square.png,
-1300567449,DA_OI_Outfit_Helix_ShoulderPad,Shoulder Pad,,,
-1300343709,DA_Redirector_BattleRifle_BreachAction_01_T0,Ferro,"Packs a punch, but must be reloaded between every shot.",images/Game/Pioneer/Items/Firearms/BattleRifle_BreachAction_01/T_UI_Icon_BattleRifle_BreachAction_01_SmallIcon_T0.png,images/Game/Pioneer/Items/Firearms/BattleRifle_BreachAction_01/T_UI_Icon_BattleRifle_BreachAction_01_BigIcon_T0.png
-1300323133,DA_Inventory_LF_Utility_T3_Smoke_ContainerItem_Melee,Melee,,,
-1299400160,DA_OI_Outfit_ScourgeRider_Goggles_On,On,,,
-1298184560,DA_Item_Salvage_TornBlanket,Torn Blanket,Can be recycled into fabric.,images/Game/Pioneer/Items/Salvage/TornBlanket_01/T_UI_Icon_Salvage_TornBlanket.png,
-1296148721,DA_InteractionQuest_LastEntry1_1,,,,
-1295524363,DA_OI_Unlock_CraftJumpMine,,,,
-1295139142,DA_Item_WeaponMod_ShotgunMuzzle_Choke_03,Shotgun Choke III,Significantly reduces base dispersion.,images/Game/Pioneer/Items/WeaponMod/ShotgunMuzzle_Choke_03/T_UI_Icon_WeaponMod_ShotgunMuzzle_Choke_03.png,
-1294916704,DA_Persistence_QuestImage_ColonyFieldCrate,,,images/Game/Pioneer/UI/Assets/Images/Quests/Activity_Images_ColonyFieldCrate.png,images/Game/Pioneer/UI/Assets/Images/Quests/Activity_Images_ColonyFieldCrate.png
-1294705458,DA_OI_Outfit_Angler_Color,Color,,,
-1292657545,DA_QuestArea_RivenTides_YoungCelestes_Room,Hotel Panorama Azzurro,Hotel Panorama Azzurro,,
-1292428867,DA_OI_Outfit_ArcCore_Color,Color,,,
-1292067623,DA_CharacterSkill_StaminaRegen,Proper Breathing,Your stamina regenerates faster.,images/Game/Pioneer/UI/Assets/Icons/Progression/T_UI_CharProg_ProperBreathing.png,
-1291005066,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Belt,Quick Use,,,
-1290889114,DA_OI_Hair,Hair,,,
-1290478685,DA_OI_Outfit_Lemans_Gasmask_On,On,,,
-1289941615,DA_OI_Outfit_GWRanger_MeshToggle2_Off,Off,,,
-1286504172,DA_OI_Outfit_ShroudHorns_Headgear_Off,Off,,,
-1286103237,DA_Item_Salvage_ComfortablePillow_01,Very Comfortable Pillow,The envy of every Raider. Like sleeping on an especially ergonomic cloud.,images/Game/Pioneer/Items/Salvage/ComfortablePillow_01/T_UI_Icon_Salvage_ComfortablePillow_01.png,
-1285097759,DA_InteractQuest_LootArc_Wasp,,,,
-1281829892,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Auxiliary,Augment,,,
-1280832740,DA_InteractQuest_BuriedCity_Com_Outpost1,,,,
-1280300886,DA_OI_Outfit_ShockWarden_Color,Color,,,
-1279568966,DA_OI_Outfit_CowboyMissionary_Headgear_On,On,,,
-1277512367,DA_OI_Outfit_Wrapper_ShoulderPad,Shoulder Pad,,,
-1277506061,DA_Inventory_ContentSlot_Belt_Generic,,Empty slot for a quick equip item,images/Game/Pioneer/UI/Assets/ItemCategories/T_UI_ItemCategory_Utility.png,
-1275555503,DA_OI_Outfit_Lemans_Helmet_On,On,,,
-1275287419,DA_Item_Salvage_BuriedCityUtilityKey3,Buried City Town Hall Key,Unlocks the door to the Town Hall in Buried City,images/Game/Pioneer/Items/Salvage/BuriedCityUtilityKey3/T_UI_Icon_Salvage_BuriedCityUtilityKey3.png,
-1274454173,DA_QuestArea_RivenTides_Hotel,Hotel Panorama Azzurro,"A particularly lavish harbor resort, said to have hosted all of the Exodus' most distinguished supporters and financiers.",,
-1274210746,DA_OI_Outfit_Nova_Hood_Off,Hood Down,,,
-1273941139,DA_OI_RoosterOutfit_Drafty,Beanie,,images/Game/Pioneer/Items/Characters/Skins/RoosterOutfit/Drafty/T_UI_Icon_RoosterOutfit_Drafty.png,
-1271743807,DA_Item_Recipe_Recipe_DoorBlocker,Door Blocker Blueprint,,images/Game/Pioneer/Items/Shared/T_UI_Icon_Recipe.png,
-1271292832,DA_OI_Outfit_Lemans_Headgear_Off,Off,,,
-1270203673,DA_Persistence_GenericMedia_Codex_Toledo_TheTubes_Landscape,,,images/Game/Pioneer/UI/Assets/Images/Codex/WithinEntry/T_UI_Codex_Toledo_TheTubes_Landscape.png,
-1269667579,DA_OI_Outfit_TheKid_MeshToggle1,Kneepads,,,
-1269453520,DA_EnvironmentalDamageSource_LockedGate_Mine,Mines,,images/Game/Pioneer/UI/Assets/MapConditions/T_UI_MapCondition_LockedGate.png,images/Game/Pioneer/UI/Assets/MapConditions/T_UI_MapCondition_LockedGate.png
-1268138127,DA_Item_Throwable_SmokeGrenade_Small,Li'l Smoke Grenade,"A grenade that pops a thick but small smoke cloud on impact, blocking visibility from ARC and other Raiders.",images/Game/Pioneer/Items/Throwable/SmokeGrenade_Small/T_UI_Icon_Throwable_SmokeGrenade_Small.png,
-1267474312,DA_OI_Outfit_HydroScav_MeshToggle3_HoodDown,Hood Down,,,
-1266575438,DA_OI_Outfit_Orvax_TechBox_Off,Off,,,
-1266447293,DA_OI_Outfit_Fencer_Color_Green,Green,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Fencer/MI_CharacterColorSchemeIcon_Outfit_Fencer_Color_Green.png,
-1265643386,DA_PurchasableOffer_HiveKeeperRecolorSet,The Hivekeeper Set,Every bee in the hive is accounted for by this vigilant clucker.,images/Game/Pioneer/UI/Assets/Store_2/Store_2_Thumbnails/T_UI_StoreTile_HiveKeeper_Recolor_9_16_Thumbnail.png,
-1265601291,DA_Persistence_GenericMedia_Mastery4_2,,,images/Game/Pioneer/UI/Assets/Images/Mastery/T_UI_Mastery4_2.png,
-1265348629,DA_OI_Outfit_Gsuit_MeshToggle2_On,On,,,
-1264756154,DA_Emote_TugGlove_00,Glove Tug,,images/Game/Pioneer/Items/Emotes/TugGlove_00/T_UI_Icon_Emote_TugGlove_00.png,
-1264657974,DA_OI_Workshop_RootItem,,,,
-1263568291,DA_OI_Outfit_Sport_MeshToggle2_Off,Off,,,
-1262810808,DA_OI_Outfit_Popstar_Helmet_VisorUp,Visor Up,,,
-1260920556,DA_Item_Recipe_Recipe_Bobcat,Bobcat Blueprint,,images/Game/Pioneer/Items/Shared/T_UI_Icon_Recipe.png,
-1259687796,DA_OI_BackpackFrame_Standard_Color_Basic,Default,,images/Game/Pioneer/Items/Characters/Skins/BackpackFrame/Standard/MI_CharacterColorSchemeIcon_DA_OI_BackpackFrame_Standard_Color_Basic.png,
-1259129540,DA_Redirector_AssaultRifle_01_T1,Tempest,Has moderate fire rate and accuracy.,images/Game/Pioneer/Items/Firearms/AssaultRifle_Bullpup_01/T_UI_Icon_AssaultRifle_Bullpup_01_T1.png,images/Game/Pioneer/Items/Firearms/AssaultRifle_Bullpup_01/T_UI_Icon_AssaultRifle_Bullpup_01_Big_A_T1.png
-1257736152,DA_OI_BackpackCharm_LanceKeyChain_01_A,Lance Keychain,,images/Game/Pioneer/Items/Characters/Skins/BackpackCharm/LanceKeyChain_01_A/T_UI_Icon_BackpackCharm_LanceKeyChain_01_A.png,
-1257652471,DA_OI_Outfit_Expeditioner_MeshToggle3_Off,Off,,,
-1256773358,DA_OI_Outfit_Moonball_MeshToggle3_on,On,,,
-1254761697,DA_OI_FaceStyle_Freckles,Freckles,,images/Game/Pioneer/Items/Characters/Skins/FaceStyle/Freckles/T_UI_Icon_FaceStyle_Freckles.png,
-1254576718,DA_RoundConfiguration_CacheThemAll,Uncovered Caches,"Storms have unearthed a number of old Raider Caches, but they are rigged to explode should they be exposed for too long. Hurry up and find them all.",images/Game/Pioneer/Core/UI/UI_Elements/Icons/Map/T_UI_Icon_Map_Raider-Cache.png,images/Game/Pioneer/UI/Assets/MapConditions/T_UI_MapCondition_UncoveredCaches.png
-1254346326,DA_Persistence_GenericMedia_Codex_BlueGate_Landscape,,,images/Game/Pioneer/UI/Assets/Images/Codex/WithinEntry/T_UI_Codex_BlueGate_Landscape.png,
-1253785433,DA_OI_Outfit_Moonball_Color_BlackPink,Black Pink,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Moonball/MI_CharacterColorSchemeIcon_Outfit_Moonball_Color_BlackPink.png,
-1251442345,DA_PurchasableOffer_FaceDirtSpray,Dirt Spray,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Skins/PurchasableOffer_Voyager_DirtSpray_1-1.png,
-1250536540,DA_PurchasableOffer_ItemBundle_ConsumablesPackage_01,Consumables Package,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Crates/Misc_CrateBlue.png,
-1248946166,DA_PurchasableOffer_Skin_FighterPilot_Blue,Hawker,,images/Game/Pioneer/Items/Characters/Skins/Outfit/FighterPilot/T_UI_Outfit_FighterPilot.png,
-1248479839,DA_InteractQuest_PavingTheWay1_1,,,,
-1247702575,DA_Item_Launcher_AntiArc_Medium_01,Hullcracker,Fires explosive projectiles that only detonate when hitting ARC.,images/Game/Pioneer/Items/Launchers/Launcher_AntiArc_Medium_01/T_UI_Icon_Launcher_AntiArc_Medium_01_T3.png,images/Game/Pioneer/Items/Launchers/Launcher_AntiArc_Medium_01/T_UI_Icon_Launcher_AntiArc_Medium_01_BigIcon_T3.png
-1244120658,DA_OI_FacialHair_Stubble_Color_Grey,Gray,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Grey.png,
-1243897466,DA_Item_Salvage_NumberPlate,Number Plate,Can be recycled into metal parts.,images/Game/Pioneer/Items/Salvage/NumberPlate/T_UI_Icon_Salvage_NumberPlate.png,
-1243491964,DA_Persistence_QuestImage_TrialsDestroyTickFireballPopsRaiderTool,,,images/Game/Pioneer/UI/Assets/Images/Quests/Trials/T_UI_Trials_DealMeleeDamageARC.png,
-1242857663,DA_QuestArea_POI_Spaceport_Tunnels,Tunnels,Tunnels,,
-1242592611,DA_OI_Hair_MiddleFade_Color_Red,Red,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Red.png,
-1241672272,DA_OI_Outfit_Popstar_Color_Red,Red,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Popstar/MI_CharacterColorSchemeIcon_Outfit_Popstar_Color_Red.png,
-1240644523,DA_QuestArea_TheDam_VentilationShaft,Ventilation Shaft,Ventilation Shaft,,
-1240487285,DA_Item_Augment_Utility_T2,Tactical Mk. 2,Adds more backpack space and an extra utility item slot.,images/Game/Pioneer/Items/Augment/Utility/Utility_T2/T_UI_Icon_Augment_Utility_T2.png,
-1240297907,DA_QuestArea_BrokenMonument_HallowedGrounds,Scrap Yard,Scrap Yard,,
-1239233428,DA_OI_BattlePass_Lemans,Starter Deck,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Overview/BP_MainTile_2-1_RyderVoyager.png,images/Game/Pioneer/UI/Assets/Images/Battlepass/Overview/BP_BackgroundArt_16-9_RyderVoyager.png
-1237865436,DA_OI_Outfit_Glitch_Color,Color,,,
-1236777016,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Auxiliary,Augment,,,
-1236612582,DA_Redirector_AssaultRifle_Heavy_01_T0,Bettina,Has slow fire rate and high damage output.,images/Game/Pioneer/Items/Firearms/AssaultRifle_Heavy_01/T_UI_Icon_AssaultRifle_Heavy_01_T0.png,images/Game/Pioneer/Items/Firearms/AssaultRifle_Heavy_01/T_UI_Icon_AssaultRifle_Heavy_01_BigIcon_T0.png
-1234785986,DA_OI_Outfit_Driftcoat_Color_BlackGreen,Black Green,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Driftcoat/MI_CharacterColorSchemeIcon_Outfit_Driftcoat_Color_BlackGreen.png,
-1234764951,DA_InteractQuest_LootArc_LaserRocketeer_Armor,,,,
-1234136827,DA_Inventory_LF_Combat_T3_Flanking_ContainerItem_Armor,Shield,,,
-1234113868,DA_Item_Recipe_Recipe_Defib,Defibrillator Blueprint,,images/Game/Pioneer/Items/Shared/T_UI_Icon_Recipe.png,
-1233893659,DA_Item_Recipe_Recipe_Jupiter,Jupiter Blueprint,,images/Game/Pioneer/Items/Shared/T_UI_Icon_Recipe.png,
-1232908370,DA_OI_Outfit_GrandRacer_MeshToggle1,Jacket,,,
-1232887134,DA_RoundConfiguration_ElectromagneticStorm,Electromagnetic Storm,"Lightning strikes batter the surface; frying electronics, disrupting ARC machines, and electrocuting unsuspecting Raiders.",images/Game/Pioneer/Core/UI/UI_Elements/Icons/Map/T_UI_Icon_Loot-Electrical.png,images/Game/Pioneer/UI/Assets/MapConditions/T_UI_MapCondition_ElectromagneticStorm.png
-1231864196,DA_Inventory_LF_Raider04_ContainerSlot_Melee,Melee,,,
-1231818234,DA_OI_Outfit_Vale,Radio Renegade,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Vale/T_UI_Icon_Outfit_Vale.png,
-1231809489,DA_OI_Outfit_Enforcer_Headgear_Off,Off,,,
-1229020666,DA_OI_Outfit_SpaceChaps_MeshToggle1_On,On,,,
-1228308727,DA_Persistence_QuestImage_BaronHusk,,,images/Game/Pioneer/UI/Assets/Images/Quests/Activity_Images_BaronHusk.png,images/Game/Pioneer/UI/Assets/Images/Quests/Activity_Images_BaronHusk.png
-1227065044,DA_OI_Outfit_Pauldroid_MeshToggle3_Off,Off,,,
-1226397626,DA_Inventory_LF_Looting_FreeLoadout_ContainerItem_Armor,Shield,,,
-1226112249,DA_Item_Salvage_RivenTidesHotelKey1,Riven Tides Hotel Keycard No. 102,Unlocks the door to one of Panorama Azzurro's many suites at Riven Tides.,images/Game/Pioneer/Items/Shared/RivenTideHotelKey_01/T_UI_Icon_Salvage_RivenTidesHotelKey_Shared.png,
-1225833524,DA_InteractQuest_BuriedCity_TrattoriaPiccolo_BlackGold1_1,,,,
-1225052376,DA_OI_Outfit_Ghillie_Color_Green,Green Red,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Ghillie/MI_CharacterColorSchemeIcon_Outfit_Ghillie_Color_Green.png,
-1224445108,DA_Persistence_QuestImage_TrialsSearchRaiderCaches,,,images/Game/Pioneer/UI/Assets/Images/Quests/Trials/T_UI_Trials_SearchRaiderCache.png,
-1224099244,DA_PurchasableOffer_Hair_BobMessy_01,Curly Bob Haircut,,images/Game/Pioneer/Items/Characters/Skins/Hair/BobCurly/T_UI_Hair_BobCurly.png,
-1223758935,DA_OI_Outfit_Dashwood_Color_BlackSilver,Black Silver,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Dashwood/MI_CharacterColorSchemeIcon_Outfit_Dashwood_Color_BlackSilver.png,
-1223360325,DA_CharacterSkill_VaultSpring,Vault Spring,Lets you jump at the end of a vault.,images/Game/Pioneer/UI/Assets/Icons/Progression/T_UI_CharProg_VaultSpring.png,
-1223068887,DA_PurchasableOffer_SkinBundle_RecruitRedBlueGreen,Rookie Raider Red Blue Green,,images/Game/Pioneer/UI/MetaData/PurchasableOffers/SkinBundles/RecruitRedBlueGreen/T_UI_Outfit_Recruit_RedBlueGreen.png,
-1223026772,DA_Persistence_QuestImage_Medicine,,,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Medicine.png,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Medicine.png
-1214877651,DA_OI_Outfit_Cosmonaut_MeshToggle2_On,On,,,
-1213527521,DA_PurchasableOffer_EmoteSquatting,Squat,,images/Game/Pioneer/Items/Emotes/Squat/T_UI_Icon_Emote_Squat.png,
-1213453526,DA_Inventory_LF_Utility_T3_Smoke_ContainerSlot_Weapon2,Secondary Weapon,,,
-1213451322,DA_Emote_Beekeeper,Beekeeper,,images/Game/Pioneer/Items/Emotes/Beekeeper/T_UI_Icon_Emote_Beekeeper.png,
-1211733548,DA_OI_Outfit_RelaxedAstronaut_MeshToggle1_Off,Off,,,
-1211616801,DA_OI_BackpackContainer_Tvoltpack_Color,Color,,,
-1211589775,DA_OI_Outfit_JetPilot_MeshToggle4_Off,Off,,,
-1210542814,DA_OI_Outfit_RelaxedAstronaut_Headgear_On,On,,,
-1208984728,DA_OI_Outfit_DeepSeaDiver_MeshToggle1,Oxygen Tank,,,
-1204716205,DA_OI_Outfit_AbandonedAstronaut_Color_Basic,Blue White,,images/Game/Pioneer/Items/Characters/Skins/Outfit/AbandonedAstronaut/MI_CharacterColorSchemeIcon_Outfit_AbandonedAstronaut_Color_Basic.png,
-1204398921,DA_OI_Outfit_Expeditioner_Goggles_Off,Off,,,
-1203612746,DA_OI_Face_Face_09_Pio,Face 09,,images/Game/Pioneer/Items/Characters/Skins/Face/Face_09_Pio/T_UI_Icon_Face_Face_09_Pio.png,
-1203253669,DA_Item_Salvage_ElephantObelisk,Elephant Obelisk,"An object of particular nomadic fixation, some believe that these legendary beasts of burden carried the Launch Towers into place.",images/Game/Pioneer/Items/Salvage/ElephantObelisk_01/T_UI_Icon_Salvage_ElephantObelisk.png,
-1202416011,DA_Item_Recipe_Recipe_ExtendedMediumMag_02,Extended Medium Mag II Blueprint,,images/Game/Pioneer/Items/Shared/T_UI_Icon_Recipe.png,
-1202012233,DA_Persistence_GenericMedia_Codex_ARC_Firefly_EntryTile,,,images/Game/Pioneer/UI/Assets/Images/Codex/EntryTile/T_UI_Codex_ARC_Firefly_EntryTile.png,
-1199526883,DA_OI_Hair_LobBangs_Color_Red,Red,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Red.png,
-1199234368,DA_OI_Outfit_Loomer_Balaclava_On,On,,,
-1198467777,DA_OI_Outfit_GrandRacer_MeshToggle5_On,On,,,
-1198162887,DA_Persistence_QuestImage_SettledInFull,,,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/Mar/T_UI_SettledInFull.png,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/Mar/T_UI_SettledInFull.png
-1197540975,DA_QuestArea_BuriedCity_SpaceTravel_LockedRoom,Space Travel Locked Room,Space Travel Locked Room,,
-1196642210,DA_OI_BackpackContainer_Hardcase_Color_Grey,Gray,,images/Game/Pioneer/Items/Characters/Skins/BackpackContainer/Hardcase/MI_CharacterColorSchemeIcon_DA_OI_BackpackContainer_Hardcase_Color_Grey.png,
-1196575605,DA_Emote_FlirtyGreeting,Flirty Greeting,,images/Game/Pioneer/Items/Emotes/FlirtyGreeting/T_UI_Icon_Emote_FlirtyGreeting.png,
-1196180534,DA_InteractQuest_LootDownedCargo,,,,
-1194754303,DA_OI_Outfit_Hoplomachus_Color_WhiteBlue,White Blue,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Hoplomachus/MI_CharacterColorSchemeIcon_Outfit_Hoplomachus_Color_WhiteBlue.png,
-1194495113,DA_PurchasableOffer_RaiderTokens200,Raider Tokens,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Currency/T_UI_Currency_RaiderDeck_200.png,
-1193825975,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Weapon2,Secondary Weapon,,,
-1192714387,DA_OI_Outfit_WastelandRebel_Headgear_Off,Off,,,
-1191053320,DA_InteractQuest_Spaceport_PowerOut1_4,,,,
-1190681554,DA_Persistence_Level_CombatValidation,,,,
-1190614673,DA_OI_Unlock_CraftTaggingGrenade,,,,
-1190514378,DA_Persistence_GenericMedia_Codex_History_TheFirstWave_EntryTile,,,images/Game/Pioneer/UI/Assets/Images/Codex/EntryTile/T_UI_Codex_History_TheFirstWave_EntryTile.png,
-1189523372,DA_OI_Outfit_HiTechHiker_Color_BlueCamo,Blue Camo,,images/Game/Pioneer/Items/Characters/Skins/Outfit/HiTechHiker/MI_CharacterColorSchemeIcon_Outfit_HiTechHiker_Color_BlueCamo.png,
-1188582677,DA_Inventory_LF_Raider04_ContainerItem_Belt,Quick Use,,,
-1187017172,DA_OI_FaceStyle_SharkBite,Shark Bite,,images/Game/Pioneer/Items/Characters/Skins/FaceStyle/SharkBite/T_UI_Icon_FaceStyle_SharkBite.png,
-1186855775,DA_PurchasableOffer_Dweller,The Dweller Set,"Patience is the Dweller's best weapon. Layered up in leather, wool, and metal, this Raider can weather any storm the Rust Belt has to offer.",images/Game/Pioneer/UI/Assets/Store_2/Store_2_Thumbnails/T_UI_StoreTile_Dweller_9_16_Thumbnail.png,images/Game/Pioneer/UI/Assets/Store_2/Bundles_Outfit/16_9/T_UI_StoreTile_Dweller_16_9.png
-1186281311,DA_Persistence_QuestImage_TrialsDamageBastions,,,images/Game/Pioneer/UI/Assets/Images/Quests/Trials/T_UI_TrialsDamageBastions.png,
-1185363994,DA_PurchasableOffer_ItemBundle_AdvancedItemPackage,Advanced Item Package,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Crates/Misc_CrateGold.png,
-1184915542,DA_Item_Salvage_Mat_Damaged_Bison_Part,Damaged Leaper Pulse Unit,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/Mat_Damaged_Bison_Part/T_UI_Icon_Salvage_Mat_Damaged_Bison_Part.png,
-1184161811,DA_Persistence_QuestImage_ForestSqouting,,,images/Game/Pioneer/UI/Assets/Images/Quests/856x1380/T_UI_ForestSqouting_Big.png,images/Game/Pioneer/UI/Assets/Images/Quests/856x400/T_UI_ForestSqouting_Collapsed.png
-1183502441,DA_OI_Outfit_Popstar_Color_YellowWhite,Yellow White,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Popstar/MI_CharacterColorSchemeIcon_Outfit_Popstar_Color_YellowWhite.png,
-1182593423,DA_OI_Outfit_Lemans_Gasmask,Gas Mask,,,
-1182516624,DA_SessionMod_Weather_Spaceport_BrightDay,,,,
-1182021240,DA_OI_Outfit_WastelandRebel,Reaver,,images/Game/Pioneer/Items/Characters/Skins/Outfit/WastelandRebel/T_UI_Icon_Outfit_WastelandRebel.png,
-1180768360,DA_Item_BattleRifle_BreachAction_01,Ferro,"Packs a punch, but must be reloaded between every shot.",images/Game/Pioneer/Items/Firearms/BattleRifle_BreachAction_01/T_UI_Icon_BattleRifle_BreachAction_01_SmallIcon_T3.png,images/Game/Pioneer/Items/Firearms/BattleRifle_BreachAction_01/T_UI_Icon_BattleRifle_BreachAction_01_BigIcon_T3.png
-1177716644,DA_Item_Salvage_ExodusPrototype,Exodus Modules,Used to craft a wide range of items.,images/Game/Pioneer/Items/Salvage/ExodusPrototype/T_UI_Icon_Salvage_ExodusPrototype.png,
-1177265000,DA_OI_BackpackContainer_BasketBackpack,Agriculturalist,,images/Game/Pioneer/Items/Characters/Skins/BackpackContainer/BasketBackpack/T_UI_Icon_BackpackContainer_BasketBackpack.png,
-1176467682,DA_OI_Outfit_Hornveil_Helmet_Off,Off,,,
-1176200523,DA_OI_Outfit_AntlerShaman_MeshToggle1_On,On,,,
-1176102982,DA_OI_FacialHair_MuttonChops_Color_Black,Black,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Black.png,
