asset_id,locale,display_name,description
1466788008,de,Lager,
1466788008,es,Alijo,
1466788008,fr,Réserve,
1466788008,it,Deposito,
1466788008,ja,保管庫,
1466788008,ko,보관함,
1466788008,pl,Skrytka,
1466788008,pt_br,Armazenamento,
1466788008,ru,Хранилище,
1466788008,tr,Zula,
1466788008,zh_hans,储备箱,
1466788008,zh_hant,儲藏箱,
492462603,de,Lager,
492462603,es,Alijo,
492462603,fr,Réserve,
492462603,it,Deposito,
492462603,ja,保管庫,
492462603,ko,보관함,
492462603,pl,Skrytka,
492462603,pt_br,Armazenamento,
492462603,ru,Хранилище,
492462603,tr,Zula,
492462603,zh_hans,储备箱,
492462603,zh_hant,儲藏箱,
-223459290,de,Lager,
-223459290,es,Alijo,
-223459290,fr,Réserve,
-223459290,it,Deposito,
-223459290,ja,保管庫,
-223459290,ko,보관함,
-223459290,pl,Skrytka,
-223459290,pt_br,Armazenamento,
-223459290,ru,Хранилище,
-223459290,tr,Zula,
-223459290,zh_hans,储备箱,
-223459290,zh_hant,儲藏箱,
686076007,de,Lager,
686076007,es,Alijo,
686076007,fr,Réserve,
686076007,it,Deposito,
686076007,ja,保管庫,
686076007,ko,보관함,
686076007,pl,Skrytka,
686076007,pt_br,Armazenamento,
686076007,ru,Хранилище,
686076007,tr,Zula,
686076007,zh_hans,储备箱,
686076007,zh_hant,儲藏箱,
-47408010,de,Lager,
-47408010,es,Alijo,
-47408010,fr,Réserve,
-47408010,it,Deposito,
-47408010,ja,保管庫,
-47408010,ko,보관함,
-47408010,pl,Skrytka,
-47408010,pt_br,Armazenamento,
-47408010,ru,Хранилище,
-47408010,tr,Zula,
-47408010,zh_hans,储备箱,
-47408010,zh_hant,儲藏箱,
824256753,de,Lager,
824256753,es,Alijo,
824256753,fr,Réserve,
824256753,it,Deposito,
824256753,ja,保管庫,
824256753,ko,보관함,
824256753,pl,Skrytka,
824256753,pt_br,Armazenamento,
824256753,ru,Хранилище,
824256753,tr,Zula,
824256753,zh_hans,储备箱,
824256753,zh_hant,儲藏箱,
-413627600,ja,アポロ,
-413627600,ko,아폴로,
-413627600,ru,Аполлон,
-413627600,zh_hans,阿波罗,
-413627600,zh_hant,阿波羅,
-1431231910,ja,セレステ,
-1431231910,ko,셀레스테,
-1431231910,ru,Селеста,
-1431231910,zh_hans,塞莱斯特,
-1431231910,zh_hant,莎莉絲特,
1308805230,ja,ランス,
1308805230,ko,랜스,
1308805230,ru,Лэнс,
1308805230,zh_hans,兰斯,
1308805230,zh_hant,蘭斯,
-284744277,ja,シャニ,
-284744277,ko,샤니,
-284744277,ru,Шани,
-284744277,zh_hans,萨尼,
-284744277,zh_hant,珊妮,
-509224542,ja,ティアン・ウェン,
-509224542,ko,티안 웬,
-509224542,ru,Тянь Вэнь,
-509224542,zh_hans,天玟,
-509224542,zh_hant,田文,
190228872,de,Antenne,
190228872,es,Antena,
190228872,fr,Antenne,
190228872,ja,アンテナ,
190228872,ko,안테나,
190228872,pl,Antena,
190228872,pt_br,Antena,
190228872,ru,Антенна,
190228872,tr,Anten,
190228872,zh_hans,天线,
190228872,zh_hant,天線,
-841372089,de,Vogelhaus,
-841372089,es,Casita para pájaros,
-841372089,fr,Nichoir,
-841372089,it,Casa per uccelli,
-841372089,ja,鳥小屋,
-841372089,ko,새집,
-841372089,pl,Budka dla ptaków,
-841372089,pt_br,Casa de Passarinho,
-841372089,ru,Скворечник,
-841372089,tr,Kuş Evi,
-841372089,zh_hans,鸟屋,
-841372089,zh_hant,鳥屋,
-40690569,de,Aufgerollte Decke,
-40690569,es,Petate,
-40690569,fr,Couverture enroulée,
-40690569,it,Coperta arrotolata,
-40690569,ja,丸めた毛布,
-40690569,ko,둘둘 만 담요,
-40690569,pl,Zwinięty koc,
-40690569,pt_br,Rolo de coberta,
-40690569,ru,Свернутое одеяло,
-40690569,tr,Toplanmış Battaniye,
-40690569,zh_hans,铺盖卷,
-40690569,zh_hant,毛毯卷,
-2015849295,de,Boxhandschuhe,
-2015849295,es,Guantes de boxeo,
-2015849295,fr,Gantsdeboxe,
-2015849295,it,Guantidaboxe,
-2015849295,ja,ボクシンググローブ,
-2015849295,ko,권투 글러브,
-2015849295,pl,Rękawice bokserskie,
-2015849295,pt_br,LuvasdeBoxe,
-2015849295,ru,БоксерскиеПерчатки,
-2015849295,tr,BoksEldiveni,
-2015849295,zh_hans,拳击手套,
-2015849295,zh_hant,拳擊手套,
1931558879,de,Aktentasche,
1931558879,es,Maletín,
1931558879,fr,Mallette,
1931558879,it,Valigetta,
1931558879,ja,ブリーフケース,
1931558879,ko,서류 가방,
1931558879,pl,Aktówka,
1931558879,pt_br,Maleta,
1931558879,ru,Портфель,
1931558879,tr,Evrak Çantası,
1931558879,zh_hans,公文包,
1931558879,zh_hant,公事包,
-1099728399,de,Eimer,
-1099728399,es,Cubo,
-1099728399,fr,Seau,
-1099728399,it,Secchio,
-1099728399,ja,バケツ,
-1099728399,ko,양동이,
-1099728399,pl,Wiadro,
-1099728399,pt_br,Balde,
-1099728399,ru,Ведро,
-1099728399,tr,Kova,
-1099728399,zh_hans,水桶,
-1099728399,zh_hant,桶子,
1705800065,de,Dosen,
1705800065,es,Latas,
1705800065,fr,Canettes,
1705800065,it,Lattine,
1705800065,ja,缶,
1705800065,ko,캔,
1705800065,pl,Puszki,
1705800065,pt_br,Latas,
1705800065,ru,Банки,
1705800065,tr,Tenekeler,
1705800065,zh_hans,易拉罐,
1705800065,zh_hant,飲料罐,
378128788,de,Trinkflasche,
378128788,es,Cantimplora,
378128788,fr,Gourde,
378128788,it,Mensa,
378128788,ja,フラスク,
378128788,ko,수통,
378128788,pl,Menażka,
378128788,pt_br,Cantil,
378128788,ru,Фляга,
378128788,tr,Matara,
378128788,zh_hans,水壶,
378128788,zh_hant,水壺,
7092746,de,Kessel,
7092746,es,Caldero,
7092746,fr,Chaudron,
7092746,it,Pentolone,
7092746,ja,大釜,
7092746,ko,가마솥,
7092746,pl,Kocioł,
7092746,pt_br,Caldeirão,
7092746,ru,Котелок,
7092746,tr,Kazan,
7092746,zh_hans,坩埚,
7092746,zh_hant,大鍋,
280071240,de,Tauchflossen,
280071240,es,Aletas de buceo,
280071240,fr,Palmes de plongée,
280071240,it,Pinne da immersione,
280071240,ja,ダイビング用フィン,
280071240,ko,오리발,
280071240,pl,Płetwy,
280071240,pt_br,Nadadeiras,
280071240,ru,Ласты,
280071240,tr,Dalış Paletleri,
280071240,zh_hans,潜水脚蹼,
280071240,zh_hant,潛水蛙鞋,
-1848363791,de,Trommel,
-1848363791,es,Tambor,
-1848363791,fr,Tambour,
-1848363791,it,Tamburo,
-1848363791,ja,ドラム,
-1848363791,ko,드럼,
-1848363791,pl,Bęben,
-1848363791,pt_br,Tambor,
-1848363791,ru,Барабан,
-1848363791,tr,Davul,
-1848363791,zh_hans,鼓,
-1848363791,zh_hant,鼓,
-79868038,de,Faxgerät,
-79868038,es,Fax,
-79868038,fr,Fax,
-79868038,it,Fax,
-79868038,ja,ファクシミリ,
-79868038,ko,팩스 기계,
-79868038,pl,Faks,
-79868038,pt_br,Máquina de Fax,
-79868038,ru,Факс,
-79868038,tr,Faks Makinesi,
-79868038,zh_hans,传真机,
-79868038,zh_hant,傳真機,
886197932,de,Feldküche,
886197932,es,Cocina de campaña,
886197932,fr,Cuisine de campagne,
886197932,it,Cucina di campo,
886197932,ja,フィールドキッチン,
886197932,ko,야전 주방,
886197932,pl,Kuchnia polowa,
886197932,pt_br,Cozinha de Campo,
886197932,ru,Полевая кухня,
886197932,tr,Saha Mutfağı,
886197932,zh_hans,行军灶,
886197932,zh_hant,野地廚房,
-34870170,de,Erste-Hilfe-Kit,
-34870170,es,Botiquín,
-34870170,fr,Trousse de premiers secours,
-34870170,it,Kit di primo soccorso,
-34870170,ja,救急箱,
-34870170,ko,구급상자,
-34870170,pl,Apteczka,
-34870170,pt_br,Kit de Primeiros Socorros,
-34870170,ru,Аптечка,
-34870170,tr,İlk Yardım Çantası,
-34870170,zh_hans,急救包,
-34870170,zh_hant,急救包,
-1523188125,de,Fischfalle,
-1523188125,es,Nasa,
-1523188125,fr,Piège à poissons,
-1523188125,it,Trappola per pesci,
-1523188125,ja,捕魚器,
-1523188125,ko,통발,
-1523188125,pl,Więcierz,
-1523188125,pt_br,Armadilha de Pesca,
-1523188125,ru,Садок,
-1523188125,tr,Balık Tuzağı,
-1523188125,zh_hans,捕鱼笼,
-1523188125,zh_hant,捕魚陷阱,
597103599,de,Fußball,
597103599,es,Balón de fútbol,
597103599,fr,Ballon de foot,
597103599,it,Pallone,
597103599,ja,サッカーボール,
597103599,ko,축구공,
597103599,pl,Futbolówka,
597103599,pt_br,Futebol,
597103599,ru,Футбольный мяч,
597103599,tr,Futbol Topu,
597103599,zh_hans,足球,
597103599,zh_hant,足球,
1439174795,de,Benzinkanister,
1439174795,es,Bidón de combustible,
1439174795,fr,Réservoir de carburant,
1439174795,it,Tanica di carburante,
1439174795,ja,燃料ボンベ,
1439174795,ko,연료통,
1439174795,pl,Kanister,
1439174795,pt_br,Galão de Combustível,
1439174795,ru,Канистра с горючим,
1439174795,tr,Yakıt Bidonu,
1439174795,zh_hans,燃料罐,
1439174795,zh_hant,油桶,
-568636219,de,Gasbehälter,
-568636219,es,Bote de gas,
-568636219,fr,Bonbonne de gaz,
-568636219,it,Tanica di gas,
-568636219,ja,ガスボンベ,
-568636219,ko,가스통,
-568636219,pl,Butla gazowa,
-568636219,pt_br,Galão de Gasolina,
-568636219,ru,Канистра с топливом,
-568636219,tr,Gaz Kapsülü,
-568636219,zh_hans,煤气罐,
-568636219,zh_hant,瓦斯罐,
-2041569455,de,Druckgasbehälter,
-2041569455,es,Presurizador,
-2041569455,fr,Pressuriseur,
-2041569455,it,Pressurizzatore,
-2041569455,ja,加圧ガスボンベ,
-2041569455,ko,고압 가스통,
-2041569455,pl,Sprężak,
-2041569455,pt_br,Pressurizador,
-2041569455,ru,Канистра со сжатым газом,
-2041569455,tr,Basınç Sağlayan Tüp,
-2041569455,zh_hans,增压罐,
-2041569455,zh_hant,加壓氣體罐,
1800014709,de,Messgerätekasten,
1800014709,es,Manómetro,
1800014709,fr,Outil de mesure,
1800014709,it,Kit da misurazione,
1800014709,ja,計測ボックス,
1800014709,ko,게이지 박스,
1800014709,pl,Miernik,
1800014709,pt_br,Caixa de Medição,
1800014709,ru,Измеритель,
1800014709,tr,Gösterge Kutusu,
1800014709,zh_hans,量规盒,
1800014709,zh_hant,測量盒,
1462643127,de,Globus,
1462643127,es,Globo,
1462643127,it,Globo,
1462643127,ja,地球儀,
1462643127,ko,지구본,
1462643127,pl,Globus,
1462643127,pt_br,Globo,
1462643127,ru,Глобус,
1462643127,tr,Dünya Küresi,
1462643127,zh_hans,地球仪,
1462643127,zh_hant,地球儀,
-1744266696,de,Kissen,
-1744266696,es,Almohadas,
-1744266696,fr,Oreillers,
-1744266696,it,Cuscini,
-1744266696,ja,枕,
-1744266696,ko,베개,
-1744266696,pl,Poduszki,
-1744266696,pt_br,Travesseiros,
-1744266696,ru,Подушки,
-1744266696,tr,Yastıklar,
-1744266696,zh_hans,枕头,
-1744266696,zh_hant,枕頭,
-2096955525,de,Karten,
-2096955525,es,Mapas,
-2096955525,fr,Cartes,
-2096955525,it,Mappe,
-2096955525,ja,地図,
-2096955525,ko,지도,
-2096955525,pl,Mapy,
-2096955525,pt_br,Mapas,
-2096955525,ru,Карты,
-2096955525,tr,Haritalar,
-2096955525,zh_hans,地图,
-2096955525,zh_hant,地圖,
1601220944,es,Mina,
1601220944,it,Mina,
1601220944,ja,地雷,
1601220944,ko,지뢰,
1601220944,pl,Mina,
1601220944,pt_br,Mina,
1601220944,ru,Мина,
1601220944,tr,Mayın,
1601220944,zh_hans,地雷,
1601220944,zh_hant,地雷,
-517869445,de,Picknickkorb,
-517869445,es,Cesta de picnic,
-517869445,fr,Panier de pique-nique,
-517869445,it,Cestino da picnic,
-517869445,ja,ピクニックバスケット,
-517869445,ko,피크닉 바구니,
-517869445,pl,Kosz piknikowy,
-517869445,pt_br,Cesta de Piquenique,
-517869445,ru,Корзина для пикника,
-517869445,tr,Piknik Sepeti,
-517869445,zh_hans,野餐篮,
-517869445,zh_hant,野餐籃,
1259101818,de,Funkmodul,
1259101818,es,Radio,
1259101818,fr,Sac radio,
1259101818,ja,無線パック,
1259101818,ko,라디오팩,
1259101818,pl,Sprzęt radiowy,
1259101818,pt_br,Rádio Militar,
1259101818,ru,Портативная радиостанция,
1259101818,tr,Radyo Paketi,
1259101818,zh_hans,无线电背包,
1259101818,zh_hant,無線電包,
-1961476439,de,Großes Funkmodul,
-1961476439,es,Radio grande,
-1961476439,fr,Grand sac radio,
-1961476439,it,Radiopack grande,
-1961476439,ja,大型無線パック,
-1961476439,ko,대형 라디오팩,
-1961476439,pl,Duży sprzęt radiowy,
-1961476439,pt_br,Rádio Militar Grande,
-1961476439,ru,Большая портативная радиостанция,
-1961476439,tr,Büyük Radyo Paketi,
-1961476439,zh_hans,大型无线电背包,
-1961476439,zh_hant,大型無線電包,
511677369,de,Plattenspieler,
511677369,es,Tocadiscos,
511677369,fr,Platine,
511677369,it,Stereo,
511677369,ja,レコードプレーヤー,
511677369,ko,레코드 플레이어,
511677369,pl,Odtwarzacz płyt,
511677369,pt_br,Toca-discos,
511677369,ru,Проигрыватель,
511677369,tr,Kasetçalar,
511677369,zh_hans,电唱机,
511677369,zh_hant,錄音機,
-1539991902,de,Raumschiff,
-1539991902,es,Recuerdo de nave espacial,
-1539991902,fr,Souvenir de l'espace,
-1539991902,it,Souvenir spaziale,
-1539991902,ja,宇宙船のお土産,
-1539991902,ko,우주선 기념품,
-1539991902,pl,Statek kosmiczny,
-1539991902,pt_br,Souvenir de Nave Espacial,
-1539991902,ru,Космический корабль,
-1539991902,tr,Uzay Gemisi Hediyesi,
-1539991902,zh_hans,飞船纪念品,
-1539991902,zh_hant,太空船紀念品,
596513427,de,Schriftrollen,
596513427,es,Pergaminos,
596513427,fr,Parchemins,
596513427,it,Pergamene,
596513427,ja,巻物の束,
596513427,ko,두루마리,
596513427,pl,Zwoje,
596513427,pt_br,Pergaminhos,
596513427,ru,Свитки,
596513427,tr,Parşömenler,
596513427,zh_hans,卷轴,
596513427,zh_hant,卷軸,
876798988,de,Schiffsglocke,
876798988,es,Campana de barco,
876798988,fr,Cloche de navire,
876798988,it,Campana della nave,
876798988,ja,船の鐘,
876798988,ko,선박용 종,
876798988,pl,Dzwon okrętowy,
876798988,pt_br,Sino de Bordo,
876798988,ru,Корабельный колокол,
876798988,tr,Gemi Çanı,
876798988,zh_hans,报时铜钟,
876798988,zh_hant,船鐘,
1079596485,de,Schuhe,
1079596485,es,Zapatos,
1079596485,fr,Chaussures,
1079596485,it,Scarpe,
1079596485,ja,靴,
1079596485,ko,신발,
1079596485,pl,Buty,
1079596485,pt_br,Calçados,
1079596485,ru,Обувь,
1079596485,tr,Ayakkabı,
1079596485,zh_hans,鞋,
1079596485,zh_hant,鞋子,
-924349790,de,Schneerettungsset,
-924349790,es,Kit de rescate de nieve,
-924349790,fr,Kit de secours en milieu enneigé,
-924349790,it,Kit di soccorso da neve,
-924349790,ja,雪中救助キット,
-924349790,ko,설산 구조 키트,
-924349790,pl,Śnieżny zestaw ratunkowy,
-924349790,pt_br,Kit de Resgate na Neve,
-924349790,ru,Снежный спасательный набор,
-924349790,tr,Kar Kurtarma Kiti,
-924349790,zh_hans,雪地救援包,
-924349790,zh_hant,雪地救援工具包,
2060146068,de,Trinkschlauch,
2060146068,es,Odre,
2060146068,fr,Outre,
2060146068,it,Otre,
2060146068,ja,革の水袋,
2060146068,ko,가죽 물통,
2060146068,pl,Bukłak,
2060146068,pt_br,Odre de água,
2060146068,ru,Бурдюк,
2060146068,tr,Su Kesesi,
2060146068,zh_hans,水囊,
2060146068,zh_hant,水袋,
934588462,de,Waffentasche,
934588462,es,Maletín,
934588462,fr,Caisse d'armes,
934588462,it,Custodia per armi,
934588462,ja,武器ケース,
934588462,ko,무기 케이스,
934588462,pl,Futerał na broń,
934588462,pt_br,Caixa de armas,
934588462,ru,Ящик для оружия,
934588462,tr,Silah Kutusu,
934588462,zh_hans,武器箱,
934588462,zh_hant,武器盒,
1411585839,de,Rucksackanhänger,
1411585839,es,Amuletos de mochila,
1411585839,fr,Breloques de sac à dos,
1411585839,it,Charm per zaino,
1411585839,ja,リュックチャーム,
1411585839,ko,배낭 장식,
1411585839,pl,Zawieszki do plecaka,
1411585839,pt_br,Pingentes de mochila,
1411585839,ru,Брелоки на рюкзак,
1411585839,tr,Sırt Çantası Uğurları,
1411585839,zh_hans,背包挂件,
1411585839,zh_hant,背包吊飾,
872801003,de,Anker,
872801003,es,Ancla,
872801003,fr,Ancre,
872801003,it,Ancora,
872801003,ja,錨,
872801003,ko,닻,
872801003,pl,Kotwica,
872801003,pt_br,Âncora,
872801003,ru,Якорь,
872801003,tr,Çapa,
872801003,zh_hans,锚,
872801003,zh_hant,錨,
824767767,de,Windmesser,
824767767,es,Anemómetro,
824767767,fr,Anémomètre,
824767767,it,Anemometro,
824767767,ja,風速計,
824767767,ko,풍속계,
824767767,pl,Wiatromierz,
824767767,pt_br,Anemômetro,
824767767,ru,Анемометр,
824767767,tr,Anemometre,
824767767,zh_hans,风速计,
824767767,zh_hant,風速儀,
-1568515446,de,Banane,
-1568515446,es,Plátano,
-1568515446,fr,Banane,
-1568515446,ja,バナナ,
-1568515446,ko,바나나,
-1568515446,pl,Banan,
-1568515446,ru,Банан,
-1568515446,tr,Muz,
-1568515446,zh_hans,香蕉,
-1568515446,zh_hant,香蕉,
-1662541338,es,Bola de béisbol,
-1662541338,ja,野球ボール,
-1662541338,ko,야구공,
-1662541338,pl,Piłka baseballowa,
-1662541338,pt_br,Beisebol,
-1662541338,ru,Бейсбольный мяч,
-1662541338,tr,Beyzbol,
-1662541338,zh_hans,棒球,
-1662541338,zh_hant,棒球,
1218474767,de,Fernglas,
1218474767,es,Prismáticos,
1218474767,fr,Jumelles,
1218474767,it,Binocolo,
1218474767,ja,双眼鏡,
1218474767,ko,쌍안경,
1218474767,pl,Lornetka,
1218474767,pt_br,Binóculos,
1218474767,ru,Бинокль,
1218474767,tr,Dürbün,
1218474767,zh_hans,望远镜,
1218474767,zh_hant,雙筒望遠鏡,
369175091,de,Wackelkopfpuppe,
369175091,es,Muñeco cabezón,
369175091,ja,首振り人形,
369175091,ko,보블헤드,
369175091,pl,Figurka,
369175091,pt_br,Cabeção,
369175091,ru,Болванчик,
369175091,tr,Sallanan Kafa,
369175091,zh_hans,摇头娃娃,
369175091,zh_hant,搖頭娃蛙,
-177288755,de,Knochensäge,
-177288755,es,Serrucho,
-177288755,fr,Scie à os,
-177288755,it,Segaossa,
-177288755,ja,骨ノコギリ,
-177288755,ko,뼈 톱,
-177288755,pl,Piła do kości,
-177288755,pt_br,Serra de Ossos,
-177288755,ru,Хирургическая пила,
-177288755,tr,Kemik Testeresi,
-177288755,zh_hans,骨锯,
-177288755,zh_hant,骨鋸,
-1031551887,de,Messing-Wasserhahn,
-1031551887,es,Grifo de latón,
-1031551887,fr,Robinet en laiton,
-1031551887,it,Rubinetto di ottone,
-1031551887,ja,真鍮の蛇口,
-1031551887,ko,황동 수전,
-1031551887,pl,Mosiężny kran,
-1031551887,pt_br,Torneira de Cobre,
-1031551887,ru,Медный кран,
-1031551887,tr,Pirinç Musluk,
-1031551887,zh_hans,黄铜水龙头,
-1031551887,zh_hant,黃銅水龍頭,
242422773,de,Plüschburger,
242422773,es,Borgir,
242422773,ja,バーガーボーイ,
242422773,ko,버거보이,
242422773,pl,Pluszowy burger,
242422773,pt_br,Hamburguito,
242422773,ru,Малыш-бургер,
242422773,tr,Burger Çocuk,
242422773,zh_hans,汉堡仔,
242422773,zh_hant,漢堡小子,
588506701,de,Sukkulente,
588506701,es,Planta suculenta,
588506701,fr,Plante grasse,
588506701,it,Succulenta,
588506701,ja,多肉植物,
588506701,ko,다육이,
588506701,pl,Sukulent,
588506701,pt_br,Suculenta,
588506701,ru,Растение в горшке,
588506701,tr,Sukulent,
588506701,zh_hans,多肉植物,
588506701,zh_hant,多肉植物,
985805630,de,Kassettenspieler,
985805630,es,Reproductor de cintas,
985805630,fr,Lecteur de cassettes,
985805630,it,Lettore di cassette,
985805630,ja,カセットプレーヤー,
985805630,ko,카세트 플레이어,
985805630,pl,Magnetofon,
985805630,pt_br,Toca-fitas,
985805630,ru,Кассетный плеер,
985805630,tr,Kasetçalar,
985805630,zh_hans,磁带机,
985805630,zh_hant,錄音帶播放器,
1798101245,de,Kassettenspieler,
1798101245,es,Reproductor de cintas,
1798101245,fr,Lecteur de cassettes,
1798101245,it,Lettore di cassette,
1798101245,ja,カセットプレーヤー,
1798101245,ko,카세트 플레이어,
1798101245,pl,Magnetofon,
1798101245,pt_br,Toca-fitas,
1798101245,ru,Кассетный плеер,
1798101245,tr,Kasetçalar,
1798101245,zh_hans,磁带机,
1798101245,zh_hant,錄音帶播放器,
116152053,de,Zähneklappern,
116152053,es,Dentadura parlante,
116152053,fr,Dents qui claquent,
116152053,it,Denti che battono,
116152053,ja,カタカタ鳴る歯,
116152053,ko,딱딱이 이빨,
116152053,pl,Gadające zęby,
116152053,pt_br,Dentes Tagarelas,
116152053,ru,Заводные зубы,
116152053,tr,Takırdayan Dişler,
116152053,zh_hans,饶舌獠牙,
116152053,zh_hant,打顫的牙齒,
1235104166,de,Cornicelli,
1235104166,es,Cornicelli,
1235104166,fr,Cornicelli,
1235104166,it,Cornicelli,
1235104166,ja,幸運のコルニチェッロ,
1235104166,ko,코르니첼로,
1235104166,pl,Cornicelli,
1235104166,pt_br,Cornicelli,
1235104166,ru,Корничелло,
1235104166,tr,Şanslı Boynuz,
1235104166,zh_hans,幸运小辣椒,
1235104166,zh_hant,牛角符,
1543288288,de,Kaffeekanne,
1543288288,es,Cafetera,
1543288288,fr,Cafetière,
1543288288,it,Caffettiera,
1543288288,ja,コーヒーポット,
1543288288,ko,커피포트,
1543288288,pl,Dzbanek do kawy,
1543288288,pt_br,Cafeteira,
1543288288,ru,Кофейник,
1543288288,tr,Cezve,
1543288288,zh_hans,咖啡壶,
1543288288,zh_hant,咖啡壺,
-1490908444,de,Hirschschädel,
-1490908444,es,Calavera de ciervo,
-1490908444,fr,Crâne de cerf,
-1490908444,it,Teschio di cervo,
-1490908444,ja,鹿の頭蓋骨,
-1490908444,ko,사슴 해골,
-1490908444,pl,Czaszka jelenia,
-1490908444,pt_br,Crânio de Cervo,
-1490908444,ru,Олений череп,
-1490908444,tr,Geyik Kafatası,
-1490908444,zh_hans,鹿头骨,
-1490908444,zh_hant,鹿頭骨,
2141318844,de,Tiefenmesser,
2141318844,es,Medidor de profundidad,
2141318844,fr,Profondimètre,
2141318844,it,Sonda di profondità,
2141318844,ja,デプスゲージ,
2141318844,ko,측심기,
2141318844,pl,Głębokościomierz,
2141318844,pt_br,Medidor de Profundidade,
2141318844,ru,Глубиномер,
2141318844,tr,Derinlik Göstergesi,
2141318844,zh_hans,深度计,
2141318844,zh_hant,深度計,
-2007993821,de,Scrappy-Anhänger aus Emaille,
-2007993821,es,Amuleto esmaltado de Chatarrín,
-2007993821,fr,Breloque émaillée Coquillard,
-2007993821,it,Charm smaltato di Scartino,
-2007993821,ja,スクラッピー・エナメルチャーム,
-2007993821,ko,꼬꼬의 에나멜 장식,
-2007993821,pl,Zawieszka emaliowana – Złomek,
-2007993821,pt_br,Berloque Esmaltado do Sucatinha,
-2007993821,ru,Эмалированный брелок Плюшкина,
-2007993821,tr,Hurdacı Süsü Uğuru,
-2007993821,zh_hans,废品仔珐琅挂饰,
-2007993821,zh_hant,鬥哥琺瑯吊飾,
-1881410282,de,Fernrohr,
-1881410282,es,Catalejo,
-1881410282,fr,Longue-vue,
-1881410282,it,Set cannocchiale,
-1881410282,ja,見張り望遠鏡,
-1881410282,ko,망원경,
-1881410282,pl,Luneta,
-1881410282,pt_br,Luneta,
-1881410282,ru,Подзорная труба,
-1881410282,tr,Dürbün,
-1881410282,zh_hans,望远镜,
-1881410282,zh_hant,望遠鏡,
1018868796,de,Filmrolle,
1018868796,es,Carrete de película,
1018868796,fr,Bobine de film,
1018868796,it,Bobina,
1018868796,ja,映画フィルム,
1018868796,ko,필름 릴,
1018868796,pl,Taśma filmowa,
1018868796,pt_br,Rolo de Filme,
1018868796,ru,Кинопленка,
1018868796,tr,Film Makarası,
1018868796,zh_hans,电影胶卷,
1018868796,zh_hant,底片膠卷,
1850185457,de,Fisch,
1850185457,es,Pez,
1850185457,fr,Poisson,
1850185457,it,Pesce,
1850185457,ja,魚,
1850185457,ko,생선,
1850185457,pl,Ryba,
1850185457,pt_br,Peixe,
1850185457,ru,Рыба,
1850185457,tr,Balık,
1850185457,zh_hans,鱼,
1850185457,zh_hant,魚,
-1614697431,de,Boje,
-1614697431,es,Boya,
-1614697431,fr,Bouée,
-1614697431,it,Boa,
-1614697431,ja,ブイ,
-1614697431,ko,부표,
-1614697431,pl,Boja,
-1614697431,pt_br,Boia,
-1614697431,ru,Буй,
-1614697431,tr,Duba,
-1614697431,zh_hans,浮标,
-1614697431,zh_hant,浮標,
-516654195,es,Disquete,
-516654195,fr,Disquette,
-516654195,it,Floppy disk,
-516654195,ja,フロッピーディスク,
-516654195,ko,플로피 디스크,
-516654195,pl,Dyskietka,
-516654195,pt_br,Disquete,
-516654195,ru,Дискета,
-516654195,tr,Disket,
-516654195,zh_hans,软盘,
-516654195,zh_hant,磁片,
545067017,de,Leuchtstäbe,
545067017,es,Barras luminosas,
545067017,fr,Bâtons lumineux,
545067017,it,Bastoncini luminosi,
545067017,ja,ペンライト,
545067017,ko,야광봉,
545067017,pl,Światło chemiczne,
545067017,pt_br,Bastões Luminosos,
545067017,ru,Химические фонари,
545067017,tr,Işık Çubukları,
545067017,zh_hans,荧光棒,
545067017,zh_hant,螢光棒,
-1353065171,de,Flaschenkürbis,
-1353065171,es,Calabaza,
-1353065171,fr,Gourde,
-1353065171,it,Zucca,
-1353065171,ja,ウリ,
-1353065171,ko,호리병박,
-1353065171,pl,Tykwa,
-1353065171,pt_br,Cabaça,
-1353065171,ru,Тыквенная бутылка,
-1353065171,tr,Su Kabağı,
-1353065171,zh_hans,葫芦,
-1353065171,zh_hant,葫蘆,
729080409,de,Mundharmonika,
729080409,es,Armónica,
729080409,it,Armonica,
729080409,ja,ハーモニカ,
729080409,ko,하모니카,
729080409,pl,Harmonijka,
729080409,pt_br,Gaita,
729080409,ru,Губная гармошка,
729080409,tr,Armonika,
729080409,zh_hans,口琴,
729080409,zh_hant,口風琴,
-1816511586,de,Küken-Anhänger,
-1816511586,es,Colgante de polluelo,
-1816511586,fr,Pendentif de petit poussin,
-1816511586,it,Ciondolo pulcino,
-1816511586,ja,ヒヨッコのペンダント,
-1816511586,ko,아기 병아리 펜던트,
-1816511586,pl,Wisiorek z kurczaczkiem,
-1816511586,pt_br,Pingente de Pintinho,
-1816511586,ru,Подвеска «Цыпленок»,
-1816511586,tr,Civciv Kolye Ucu,
-1816511586,zh_hans,蛋生吊坠,
-1816511586,zh_hant,小雞吊墜,
1350246447,de,Leuchtfackel,
1350246447,es,Baliza de emergencia,
1350246447,fr,Feu de Bengale,
1350246447,it,Bengala stradale,
1350246447,ja,ロードフレア,
1350246447,ko,도로용 조명탄,
1350246447,pl,Flara drogowa,
1350246447,pt_br,Sinalizador de Estrada,
1350246447,ru,Фальшфейер,
1350246447,tr,Yol Fişeği,
1350246447,zh_hans,道路信号弹,
1350246447,zh_hant,道路緊急照明,
778850628,de,Königliches Ross,
778850628,es,Corcel regio,
778850628,fr,Étalon royal,
778850628,it,Nobile destriero,
778850628,ja,王家の馬,
